category_key,label,quartet_id,tier,tiers,position,rank_avg,words
accessories,ACCESSORIES,190,easy,easy,0.000,0.194,watch | belt | purse | gloves
snack_foods,SNACK FOODS,10712,easy,easy,0.188,0.333,yogurt | candy bar | fruit snack | rice cake
snack_foods,SNACK FOODS,10714,easy,easy,0.250,0.361,yogurt | jerky | chips | trail mix
snack_foods,SNACK FOODS,10717,easy,"easy,medium",0.312,0.361,muffin | yogurt | cookie | nuts
snack_foods,SNACK FOODS,10713,easy,"easy,medium",0.375,0.375,popcorn | muffin | chips | candy bar
snack_foods,SNACK FOODS,10715,medium,medium,0.438,0.375,muffin | trail mix | rice cake | puffs
snack_foods,SNACK FOODS,10719,medium,medium,0.500,0.389,popcorn | jerky | cookie | rice cake
snack_foods,SNACK FOODS,10721,medium,medium,0.562,0.389,muffin | jerky | cheese stick | fruit snack
snack_foods,SNACK FOODS,10716,medium,medium,0.625,0.403,jerky | nuts | candy bar | puffs
snack_foods,SNACK FOODS,10718,medium,medium,0.688,0.403,cookie | chips | fruit snack | puffs
snack_foods,SNACK FOODS,10720,medium,medium,0.750,0.403,popcorn | yogurt | cheese stick | puffs
snack_foods,SNACK FOODS,10722,hard,hard,0.812,0.597,raisin | hummus | granola bar | cheese stick
snack_foods,SNACK FOODS,10723,hard,hard,0.875,0.653,hummus | pretzel | nuts | pita chips
snack_foods,SNACK FOODS,10724,hard,hard,0.938,0.694,Popsicle | raisin | trail mix | pita chips
snack_foods,SNACK FOODS,10725,hard,hard,1.000,0.722,Popsicle | pretzel | granola bar | rice cake
snakes,SNAKES,10726,easy,easy,0.000,0.150,python | cobra | king snake | coral snake
snakes,SNAKES,10727,easy,easy,0.083,0.400,boa | viper | anaconda | king snake
snakes,SNAKES,10728,easy,easy,0.167,0.475,python | rattlesnake | viper | garter
snakes,SNAKES,10729,easy,easy,0.250,0.550,boa | garter | adder | coral snake
snakes,SNAKES,10730,easy,"easy,medium",0.333,0.650,boa | cobra | rattlesnake | mamba
snakes,SNAKES,10733,medium,medium,0.417,0.650,cobra | viper | adder | sidewinder
snakes,SNAKES,10734,medium,medium,0.500,0.650,cobra | anaconda | garter | copperhead
snakes,SNAKES,10735,medium,medium,0.583,0.650,boa | python | copperhead | sidewinder
snakes,SNAKES,10736,medium,medium,0.667,0.650,garter | mamba | king snake | sidewinder
snakes,SNAKES,10738,medium,medium,0.750,0.650,viper | mamba | copperhead | coral snake
snakes,SNAKES,10731,hard,hard,0.833,0.675,python | anaconda | mamba | adder
snakes,SNAKES,10732,hard,hard,0.917,0.675,rattlesnake | anaconda | coral snake | sidewinder
snakes,SNAKES,10737,hard,hard,1.000,0.675,rattlesnake | adder | copperhead | king snake
soccer_words,SOCCER WORDS,10739,easy,easy,0.000,0.094,net | goal | red card | throw in
soccer_words,SOCCER WORDS,10740,easy,easy,0.053,0.234,penalty | goal | free kick | yellow card
soccer_words,SOCCER WORDS,10742,easy,easy,0.105,0.359,net | assist | corner kick | yellow card
soccer_words,SOCCER WORDS,10744,easy,easy,0.158,0.422,defender | goal | assist | striker
soccer_words,SOCCER WORDS,10745,easy,easy,0.211,0.422,whistle | defender | free kick | throw in
soccer_words,SOCCER WORDS,10746,easy,"easy,medium",0.263,0.422,defender | penalty | header | red card
soccer_words,SOCCER WORDS,10741,easy,"easy,medium",0.316,0.453,pitch | assist | free kick | red card
soccer_words,SOCCER WORDS,10747,easy,"easy,medium",0.368,0.469,whistle | goal | corner kick | header
soccer_words,SOCCER WORDS,10743,medium,medium,0.421,0.484,pitch | penalty | corner kick | throw in
soccer_words,SOCCER WORDS,10749,medium,medium,0.474,0.484,whistle | net | penalty | striker
soccer_words,SOCCER WORDS,10755,medium,medium,0.526,0.500,dribble | striker | red card | yellow card
soccer_words,SOCCER WORDS,10752,medium,medium,0.579,0.531,dribble | net | header | free kick
soccer_words,SOCCER WORDS,10757,medium,medium,0.632,0.531,corner kick | striker | midfielder | free kick
soccer_words,SOCCER WORDS,10754,medium,medium,0.684,0.562,assist | offside | header | throw in
soccer_words,SOCCER WORDS,10748,medium,medium,0.737,0.641,pitch | net | defender | midfielder
soccer_words,SOCCER WORDS,10751,hard,hard,0.789,0.641,penalty | assist | goalkeeper | midfielder
soccer_words,SOCCER WORDS,10758,hard,hard,0.842,0.641,whistle | offside | midfielder | red card
soccer_words,SOCCER WORDS,10756,hard,hard,0.895,0.719,dribble | defender | corner kick | goalkeeper
soccer_words,SOCCER WORDS,10750,hard,hard,0.947,0.734,pitch | whistle | goalkeeper | yellow card
soccer_words,SOCCER WORDS,10753,hard,hard,1.000,0.734,pitch | dribble | goal | offside
social_media_words,SOCIAL MEDIA,10759,easy,easy,0.000,0.115,post | share | like | follow
social_media_words,SOCIAL MEDIA,10760,easy,easy,0.083,0.365,thread | feed | like | message
social_media_words,SOCIAL MEDIA,10761,easy,easy,0.167,0.365,post | feed | comment | profile
social_media_words,SOCIAL MEDIA,10762,easy,easy,0.250,0.385,share | filter | comment | message
social_media_words,SOCIAL MEDIA,10771,easy,"easy,medium",0.333,0.481,follow | profile | message | trending
social_media_words,SOCIAL MEDIA,10763,medium,medium,0.417,0.500,filter | hashtag | like | profile
social_media_words,SOCIAL MEDIA,10764,medium,medium,0.500,0.500,share | thread | profile | viral
social_media_words,SOCIAL MEDIA,10766,medium,medium,0.583,0.500,post | hashtag | message | viral
social_media_words,SOCIAL MEDIA,10767,medium,medium,0.667,0.519,thread | hashtag | comment | follow
social_media_words,SOCIAL MEDIA,10770,medium,medium,0.750,0.519,like | comment | trending | viral
social_media_words,SOCIAL MEDIA,10765,hard,hard,0.833,0.558,feed | filter | follow | viral
social_media_words,SOCIAL MEDIA,10768,hard,hard,0.917,0.577,post | thread | filter | trending
social_media_words,SOCIAL MEDIA,10769,hard,hard,1.000,0.615,share | feed | hashtag | trending
soda_brands,SODA BRANDS,10772,easy,easy,0.000,0.250,crush | Pepsi | Dr Pepper | Canada Dry
soda_brands,SODA BRANDS,10773,easy,easy,0.083,0.438,Coke | Sprite | Mountain Dew | Canada Dry
soda_brands,SODA BRANDS,10777,easy,easy,0.167,0.625,crush | Coke | Schweppes | Faygo
soda_brands,SODA BRANDS,10783,easy,easy,0.250,0.625,Dr Pepper | Mountain Dew | Schweppes | Squirt
soda_brands,SODA BRANDS,10778,easy,"easy,medium",0.333,0.656,crush | Mountain Dew | 7up | Sunkist
soda_brands,SODA BRANDS,10784,medium,medium,0.417,0.656,Coke | Fanta | Dr Pepper | 7up
soda_brands,SODA BRANDS,10774,medium,medium,0.500,0.688,crush | Sprite | Fanta | Squirt
soda_brands,SODA BRANDS,10776,medium,medium,0.583,0.688,Coke | Pepsi | Sunkist | Squirt
soda_brands,SODA BRANDS,10779,medium,medium,0.667,0.688,7up | Canada Dry | Squirt | Faygo
soda_brands,SODA BRANDS,10781,medium,medium,0.750,0.750,Fanta | Schweppes | Canada Dry | Sunkist
soda_brands,SODA BRANDS,10780,hard,hard,0.833,0.781,Pepsi | Fanta | Mountain Dew | Faygo
soda_brands,SODA BRANDS,10782,hard,hard,0.917,0.781,Sprite | Dr Pepper | Sunkist | Faygo
soda_brands,SODA BRANDS,10775,hard,hard,1.000,0.875,Pepsi | Sprite | 7up | Schweppes
solar_system_words,SOLAR SYSTEM,10813,easy,easy,0.000,0.136,moon | sun | planet | solar wind
solar_system_words,SOLAR SYSTEM,10814,easy,easy,0.083,0.341,sun | eclipse | gravity | orbit
solar_system_words,SOLAR SYSTEM,10815,easy,easy,0.167,0.455,moon | comet | dwarf planet | gravity
solar_system_words,SOLAR SYSTEM,10817,easy,easy,0.250,0.568,planet | dwarf planet | orbit | corona
solar_system_words,SOLAR SYSTEM,10816,easy,"easy,medium",0.333,0.568,meteor | planet | asteroid belt | gravity
solar_system_words,SOLAR SYSTEM,10818,medium,medium,0.417,0.568,comet | meteor | orbit | solar wind
solar_system_words,SOLAR SYSTEM,10821,medium,medium,0.500,0.591,eclipse | asteroid belt | dwarf planet | solar wind
solar_system_words,SOLAR SYSTEM,10820,medium,medium,0.583,0.614,moon | eclipse | meteor | corona
solar_system_words,SOLAR SYSTEM,10822,medium,medium,0.667,0.614,moon | asteroid belt | orbit | kuiper belt
solar_system_words,SOLAR SYSTEM,10823,medium,medium,0.750,0.614,sun | meteor | dwarf planet | kuiper belt
solar_system_words,SOLAR SYSTEM,10824,hard,hard,0.833,0.614,comet | eclipse | planet | kuiper belt
solar_system_words,SOLAR SYSTEM,10819,hard,hard,0.917,0.659,sun | comet | asteroid belt | corona
solar_system_words,SOLAR SYSTEM,10825,hard,hard,1.000,0.659,gravity | solar wind | kuiper belt | corona
songbirds,SONGBIRDS,10826,easy,easy,0.000,0.115,cardinal | swallow | robin | finch
songbirds,SONGBIRDS,10827,easy,easy,0.083,0.288,robin | sparrow | canary | lark
songbirds,SONGBIRDS,10829,easy,easy,0.167,0.404,cardinal | sparrow | wren | mockingbird
songbirds,SONGBIRDS,10830,easy,easy,0.250,0.462,swallow | canary | mockingbird | starling
songbirds,SONGBIRDS,10828,easy,"easy,medium",0.333,0.481,robin | bluebird | wren | starling
songbirds,SONGBIRDS,10834,medium,medium,0.417,0.500,cardinal | thrush | lark | starling
songbirds,SONGBIRDS,10835,medium,medium,0.500,0.500,canary | finch | wren | thrush
songbirds,SONGBIRDS,10831,medium,medium,0.583,0.519,swallow | sparrow | bluebird | thrush
songbirds,SONGBIRDS,10836,medium,medium,0.667,0.519,swallow | wren | warbler | lark
songbirds,SONGBIRDS,10837,medium,medium,0.750,0.519,sparrow | finch | warbler | starling
songbirds,SONGBIRDS,10838,hard,hard,0.833,0.538,bluebird | finch | mockingbird | lark
songbirds,SONGBIRDS,10832,hard,hard,0.917,0.538,cardinal | canary | bluebird | warbler
songbirds,SONGBIRDS,10833,hard,hard,1.000,0.615,robin | warbler | thrush | mockingbird
sound_devices,SOUND DEVICES,10839,easy,easy,0.000,0.150,speaker | radio | record player | tape deck
sound_devices,SOUND DEVICES,10840,easy,easy,0.083,0.375,amplifier | microphone | radio | stereo
sound_devices,SOUND DEVICES,10841,easy,easy,0.167,0.525,megaphone | stereo | headphone | record player
sound_devices,SOUND DEVICES,10842,easy,easy,0.250,0.550,microphone | speaker | headphone | turntable
sound_devices,SOUND DEVICES,10843,easy,"easy,medium",0.333,0.625,amplifier | record player | turntable | walkman
sound_devices,SOUND DEVICES,10850,medium,medium,0.417,0.625,stereo | tape deck | boombox | turntable
sound_devices,SOUND DEVICES,10845,medium,medium,0.500,0.650,speaker | stereo | earbud | walkman
sound_devices,SOUND DEVICES,10848,medium,medium,0.583,0.650,microphone | record player | boombox | earbud
sound_devices,SOUND DEVICES,10851,medium,medium,0.667,0.650,amplifier | headphone | tape deck | earbud
sound_devices,SOUND DEVICES,10844,medium,medium,0.750,0.675,radio | headphone | boombox | walkman
sound_devices,SOUND DEVICES,10846,hard,hard,0.833,0.675,radio | megaphone | earbud | turntable
sound_devices,SOUND DEVICES,10847,hard,hard,0.917,0.675,amplifier | speaker | megaphone | boombox
sound_devices,SOUND DEVICES,10849,hard,hard,1.000,0.675,microphone | megaphone | tape deck | walkman
soup_ingredients,SOUP INGREDIENTS,10853,easy,easy,0.000,0.141,chicken | corn | bacon | ham
soup_ingredients,SOUP INGREDIENTS,10855,easy,easy,0.053,0.196,bean | salt | bacon | pepper
soup_ingredients,SOUP INGREDIENTS,10856,easy,easy,0.105,0.250,potato | bean | rice | ham
soup_ingredients,SOUP INGREDIENTS,10857,easy,easy,0.158,0.250,corn | garlic | salt | pasta
soup_ingredients,SOUP INGREDIENTS,10858,easy,easy,0.211,0.272,chicken | onion | pepper | pasta
soup_ingredients,SOUP INGREDIENTS,10852,easy,"easy,medium",0.263,0.283,cream | chicken | rice | salt
soup_ingredients,SOUP INGREDIENTS,10862,easy,"easy,medium",0.316,0.304,corn | onion | tomato | rice
soup_ingredients,SOUP INGREDIENTS,10863,easy,"easy,medium",0.368,0.304,rice | bacon | mushroom | pasta
soup_ingredients,SOUP INGREDIENTS,10860,medium,medium,0.421,0.315,chicken | potato | tomato | garlic
soup_ingredients,SOUP INGREDIENTS,10864,medium,medium,0.474,0.337,carrot | garlic | rice | pepper
soup_ingredients,SOUP INGREDIENTS,10865,medium,medium,0.526,0.348,carrot | onion | salt | ham
soup_ingredients,SOUP INGREDIENTS,10867,medium,medium,0.579,0.380,chicken | carrot | bean | mushroom
soup_ingredients,SOUP INGREDIENTS,10866,medium,medium,0.632,0.391,potato | cabbage | salt | mushroom
soup_ingredients,SOUP INGREDIENTS,10854,medium,medium,0.684,0.413,cream | corn | potato | pepper
soup_ingredients,SOUP INGREDIENTS,10869,medium,medium,0.737,0.500,tomato | barley | salt | noodle
soup_ingredients,SOUP INGREDIENTS,10859,hard,hard,0.789,0.522,cream | onion | garlic | bacon
soup_ingredients,SOUP INGREDIENTS,10861,hard,hard,0.842,0.543,cream | tomato | ham | pasta
soup_ingredients,SOUP INGREDIENTS,10871,hard,hard,0.895,0.554,chicken | celery | cabbage | noodle
soup_ingredients,SOUP INGREDIENTS,10868,hard,hard,0.947,0.674,cream | cabbage | bean | barley
soup_ingredients,SOUP INGREDIENTS,10870,hard,hard,1.000,0.772,cream | mushroom | broth | noodle
soups,SOUPS AND STEWS,10872,easy,easy,0.000,0.115,chili | tomato | split pea | onion soup
soups,SOUPS AND STEWS,10873,easy,easy,0.053,0.288,tomato | broth | chicken noodle | stew
soups,SOUPS AND STEWS,10874,easy,easy,0.105,0.385,chili | ramen | pho | stew
soups,SOUPS AND STEWS,10875,easy,easy,0.158,0.442,broth | ramen | chowder | onion soup
soups,SOUPS AND STEWS,10876,easy,easy,0.211,0.500,ramen | miso | chicken noodle | split pea
soups,SOUPS AND STEWS,10877,easy,"easy,medium",0.263,0.519,pho | gumbo | chicken noodle | onion soup
soups,SOUPS AND STEWS,10879,easy,"easy,medium",0.316,0.519,chili | broth | miso | gumbo
soups,SOUPS AND STEWS,10883,easy,"easy,medium",0.368,0.519,tomato | pho | miso | chowder
soups,SOUPS AND STEWS,10880,medium,medium,0.421,0.538,chili | lentil | chicken noodle | chowder
soups,SOUPS AND STEWS,10878,medium,medium,0.474,0.538,lentil | miso | stew | onion soup
soups,SOUPS AND STEWS,10882,medium,medium,0.526,0.538,lentil | broth | pho | split pea
soups,SOUPS AND STEWS,10881,medium,medium,0.579,0.577,tomato | lentil | ramen | gumbo
soups,SOUPS AND STEWS,10884,medium,medium,0.632,0.596,gumbo | borscht | stew | split pea
soups,SOUPS AND STEWS,10887,medium,medium,0.684,0.731,minestrone | gazpacho | chowder | split pea
soups,SOUPS AND STEWS,10885,medium,medium,0.737,0.750,tomato | borscht | bisque | bouillon
soups,SOUPS AND STEWS,10889,hard,hard,0.789,0.750,consomme | chowder | stew | goulash
soups,SOUPS AND STEWS,10886,hard,hard,0.842,0.769,chili | gazpacho | goulash | bouillon
soups,SOUPS AND STEWS,10888,hard,hard,0.895,0.788,minestrone | bisque | onion soup | goulash
soups,SOUPS AND STEWS,10890,hard,hard,0.947,0.788,consomme | gazpacho | borscht | onion soup
soups,SOUPS AND STEWS,10891,hard,hard,1.000,0.846,broth | minestrone | consomme | bouillon
south_american_cities,LATIN CITIES,10892,easy,easy,0.000,0.136,Rio de Janeiro | Buenos Aires | Santiago | Caracas
south_american_cities,LATIN CITIES,10893,easy,easy,0.083,0.341,Sao Paulo | Santiago | Bogota | La Paz
south_american_cities,LATIN CITIES,10895,easy,easy,0.167,0.523,Rio de Janeiro | Bogota | Quito | Cartagena
south_american_cities,LATIN CITIES,10903,easy,easy,0.250,0.523,Sao Paulo | Caracas | Quito | Medellin
south_american_cities,LATIN CITIES,10894,easy,"easy,medium",0.333,0.545,Rio de Janeiro | Sao Paulo | Montevideo | Brasilia
south_american_cities,LATIN CITIES,10904,medium,medium,0.417,0.545,Caracas | Montevideo | Cartagena | La Paz
south_american_cities,LATIN CITIES,10896,medium,medium,0.500,0.591,Buenos Aires | Quito | Brasilia | La Paz
south_american_cities,LATIN CITIES,10900,medium,medium,0.583,0.591,Santiago | Quito | Montevideo | Cusco
south_american_cities,LATIN CITIES,10898,medium,medium,0.667,0.614,Buenos Aires | Bogota | Montevideo | Medellin
south_american_cities,LATIN CITIES,10901,medium,medium,0.750,0.614,Sao Paulo | Buenos Aires | Cusco | Cartagena
south_american_cities,LATIN CITIES,10902,hard,hard,0.833,0.614,Rio de Janeiro | Medellin | Cusco | La Paz
south_american_cities,LATIN CITIES,10899,hard,hard,0.917,0.682,Bogota | Caracas | Cusco | Brasilia
south_american_cities,LATIN CITIES,10897,hard,hard,1.000,0.682,Santiago | Medellin | Brasilia | Cartagena
southern_cities,SOUTHERN CITIES,10905,easy,easy,0.000,0.107,mobile | Dallas | Miami | Little Rock
southern_cities,SOUTHERN CITIES,10906,easy,easy,0.083,0.268,Atlanta | Houston | Austin | Little Rock
southern_cities,SOUTHERN CITIES,10907,easy,easy,0.167,0.357,mobile | New Orleans | Houston | Charlotte
southern_cities,SOUTHERN CITIES,10910,easy,easy,0.250,0.446,New Orleans | Austin | Birmingham | Miami
southern_cities,SOUTHERN CITIES,10912,easy,"easy,medium",0.333,0.446,Atlanta | Charlotte | Tampa | Miami
southern_cities,SOUTHERN CITIES,10908,medium,medium,0.417,0.446,mobile | Atlanta | Nashville | Birmingham
southern_cities,SOUTHERN CITIES,10913,medium,medium,0.500,0.482,Dallas | Houston | Birmingham | Tampa
southern_cities,SOUTHERN CITIES,10909,medium,medium,0.583,0.500,Memphis | Charlotte | Birmingham | Little Rock
southern_cities,SOUTHERN CITIES,10914,medium,medium,0.667,0.500,Atlanta | Memphis | New Orleans | Dallas
southern_cities,SOUTHERN CITIES,10915,medium,medium,0.750,0.518,Dallas | Austin | Charlotte | Louisville
southern_cities,SOUTHERN CITIES,10917,hard,hard,0.833,0.518,Nashville | Houston | Louisville | Miami
southern_cities,SOUTHERN CITIES,10911,hard,hard,0.917,0.536,mobile | Memphis | Austin | Tampa
southern_cities,SOUTHERN CITIES,10916,hard,hard,1.000,0.571,Nashville | New Orleans | Raleigh | Little Rock
southern_dishes,SOUTHERN FOOD,10918,easy,easy,0.000,0.107,pulled pork | gravy | fried chicken | sweet tea
southern_dishes,SOUTHERN FOOD,10919,easy,easy,0.077,0.286,biscuit | catfish | black eyed peas | sweet tea
southern_dishes,SOUTHERN FOOD,10922,easy,easy,0.154,0.393,biscuit | cobbler | fried chicken | hush puppy
southern_dishes,SOUTHERN FOOD,10920,easy,easy,0.231,0.411,grits | pecan pie | hush puppy | sweet tea
southern_dishes,SOUTHERN FOOD,10923,easy,"easy,medium",0.308,0.411,cornbread | pulled pork | hush puppy | black eyed peas
southern_dishes,SOUTHERN FOOD,10924,easy,"easy,medium",0.385,0.446,grits | fried chicken | gumbo | black eyed peas
southern_dishes,SOUTHERN FOOD,10929,medium,medium,0.462,0.464,cobbler | gravy | pecan pie | black eyed peas
southern_dishes,SOUTHERN FOOD,10925,medium,medium,0.538,0.482,grits | catfish | cobbler | pulled pork
southern_dishes,SOUTHERN FOOD,10930,medium,medium,0.615,0.482,grits | biscuit | cornbread | gravy
southern_dishes,SOUTHERN FOOD,10926,medium,medium,0.692,0.500,biscuit | pulled pork | pecan pie | gumbo
southern_dishes,SOUTHERN FOOD,10927,hard,hard,0.769,0.500,cornbread | catfish | pecan pie | fried chicken
southern_dishes,SOUTHERN FOOD,10928,hard,hard,0.846,0.500,catfish | gravy | gumbo | hush puppy
southern_dishes,SOUTHERN FOOD,10921,hard,hard,0.923,0.589,cornbread | cobbler | gumbo | sweet tea
southern_dishes,SOUTHERN FOOD,10931,hard,hard,1.000,0.732,collard greens | jambalaya | okra | sweet tea
space_agencies_and_places,SPACE PLACES,10933,easy,easy,0.000,0.250,Houston | Kennedy Space Center | Mission Control | launch pad
space_agencies_and_places,SPACE PLACES,10934,medium,medium,0.500,0.438,Houston | NASA | ISS | observatory
space_agencies_and_places,SPACE PLACES,10935,hard,hard,1.000,0.531,NASA | Cape Canaveral | Mission Control | Jet Propulsion Lab
space_objects,SPACE OBJECTS,10939,easy,easy,0.000,0.088,star | moon | sun | planet
