category_a,category_b,conflict_type,origin,overlap_count,overlap_words,severity,note
parts_of_the_day,times_of_day,do_not_pair,derived,4,dawn | dusk | night | noon,P0,общих играбельных слов 4; пулы 4 и 6
parts_of_the_eye,vision_science,do_not_pair,derived,4,cornea | lens | pupil | retina,P0,общих играбельных слов 4; пулы 12 и 4
past_and_future,time_expressions,do_not_pair,derived,4,forever | today | tomorrow | yesterday,P0,общих играбельных слов 4; пулы 18 и 4
pasta_dishes,types_of_pasta_sauce,do_not_pair,derived,4,alfredo | carbonara | marinara | pesto,P0,общих играбельных слов 4; пулы 12 и 4
pasta_dishes,types_of_sauce,do_not_pair,derived,4,alfredo | bolognese | marinara | pesto,P0,общих играбельных слов 4; пулы 12 и 4
pasta_sauce,types_of_pasta_sauce,do_not_pair,derived,4,alfredo | carbonara | marinara | pesto,P0,общих играбельных слов 4; пулы 5 и 4
pasta_sauce,types_of_sauce,do_not_pair,derived,4,alfredo | bolognese | marinara | pesto,P0,общих играбельных слов 4; пулы 5 и 4
pasta_sauces,types_of_pasta_sauce,do_not_pair,derived,4,alfredo | carbonara | marinara | pesto,P0,общих играбельных слов 4; пулы 6 и 4
pasta_sauces,types_of_sauce,do_not_pair,derived,4,alfredo | bolognese | marinara | pesto,P0,общих играбельных слов 4; пулы 6 и 4
pasta_shapes,pasta_types,do_not_pair,derived,4,fusilli | penne | ravioli | rigatoni,P0,общих играбельных слов 4; пулы 23 и 4
pasta_types,types_of_pasta,do_not_pair,derived,4,fusilli | penne | ravioli | rigatoni,P0,общих играбельных слов 4; пулы 4 и 9
pastries,types_of_pastry,do_not_pair,derived,4,croissant | danish | eclair | profiterole,P0,общих играбельных слов 4; пулы 13 и 4
patterns,textile_patterns,do_not_pair,derived,4,argyle | chevron | houndstooth | paisley,P0,общих играбельных слов 4; пулы 17 и 4
pencil_case,school_supplies,do_not_pair,derived,4,eraser | highlighter | ruler | sharpener,P0,общих играбельных слов 4; пулы 4 и 27
penguin,penguins,do_not_pair,derived,4,adelie | chinstrap | emperor | gentoo,P0,общих играбельных слов 4; пулы 15 и 4
people_at_a_wedding,wedding_things,do_not_pair,derived,4,best man | bride | bridesmaid | groom,P1,общих играбельных слов 4; пулы 14 и 20
perfume,watch_and_luxury,do_not_pair,derived,4,chanel | dior | gucci | versace,P1,общих играбельных слов 4; пулы 8 и 14
perfume_words,scent_families,do_not_pair,derived,4,citrus | floral | musk | woody,P0,общих играбельных слов 4; пулы 15 и 4
perfume_words,smell_words,do_not_pair,derived,4,floral | fresh | spicy | sweet,P1,общих играбельных слов 4; пулы 15 и 15
personal_protective_equipment,safety_gear,do_not_pair,derived,4,gloves | goggles | helmet | vest,P0,общих играбельных слов 4; пулы 4 и 14
personality,personality_traits,do_not_pair,derived,4,brave | honest | kind | shy,P1,общих играбельных слов 4; пулы 8 и 7
pest_control,pests,do_not_pair,derived,4,aphid | gopher | slug | weevil,P1,общих играбельных слов 4; пулы 14 и 22
pet_shop,pet_supplies,do_not_pair,derived,4,aquarium | cage | collar | leash,P0,общих играбельных слов 4; пулы 5 и 20
pets,reptile,do_not_pair,derived,4,iguana | lizard | snake | turtle,P1,общих играбельных слов 4; пулы 25 и 7
pets,reptiles,do_not_pair,derived,4,iguana | lizard | snake | turtle,P1,общих играбельных слов 4; пулы 25 и 22
philosophers,sage,do_not_pair,derived,4,aristotle | confucius | plato | socrates,P1,общих играбельных слов 4; пулы 16 и 15
philosophical_schools,philosophy_schools,do_not_pair,derived,4,empiricism | existentialism | nihilism | stoicism,P0,общих играбельных слов 4; пулы 6 и 4
philosophy,philosophy_branches,do_not_pair,derived,4,aesthetics | ethics | logic | metaphysics,P0,общих играбельных слов 4; пулы 12 и 4
philosophy,philosophy_fields,do_not_pair,derived,4,aesthetics | ethics | logic | metaphysics,P0,общих играбельных слов 4; пулы 12 и 5
philosophy_branches,philosophy_fields,do_not_pair,derived,4,aesthetics | ethics | logic | metaphysics,P0,общих играбельных слов 4; пулы 4 и 5
phone_words,smartphone,do_not_pair,derived,4,app | battery | camera | charger,P0,общих играбельных слов 4; пулы 18 и 6
photographer,photography,do_not_pair,derived,4,exposure | lens | portrait | shutter,P0,общих играбельных слов 4; пулы 4 и 15
photographer,photography_words,do_not_pair,derived,4,exposure | lens | portrait | shutter,P0,общих играбельных слов 4; пулы 4 и 18
photography_hobby,photography_words,do_not_pair,derived,4,filter | flash | lens | tripod,P1,общих играбельных слов 4; пулы 14 и 18
photography_hobby,telescope_words,do_not_pair,derived,4,filter | lens | reflector | tripod,P1,общих играбельных слов 4; пулы 14 и 14
physicists,scientists,do_not_pair,derived,4,einstein | galileo | hawking | newton,P0,общих играбельных слов 4; пулы 4 и 16
physics,physics_concepts,do_not_pair,derived,4,energy | force | momentum | velocity,P0,общих играбельных слов 4; пулы 29 и 4
pie_ingredients,powders,do_not_pair,derived,4,cinnamon | flour | salt | sugar,P1,общих играбельных слов 4; пулы 25 и 15
pie_ingredients,things_with_seeds,do_not_pair,derived,4,apple | cherry | peach | pumpkin,P1,общих играбельных слов 4; пулы 25 и 25
pie_types,things_with_seeds,do_not_pair,derived,4,apple | cherry | peach | pumpkin,P1,общих играбельных слов 4; пулы 15 и 25
pirate,pirates,do_not_pair,derived,4,blackbeard | cutlass | ship | treasure,P1,общих играбельных слов 4; пулы 11 и 11
place_names_as_names,state_capitals,do_not_pair,derived,4,austin | madison | phoenix | trenton,P1,общих играбельных слов 4; пулы 16 и 25
places_with_animals,things_on_a_farm,do_not_pair,derived,4,barn | coop | pasture | stable,P1,общих играбельных слов 4; пулы 16 и 20
places_you_wait,town_places,do_not_pair,derived,4,bank | pharmacy | post office | theater,P1,общих играбельных слов 4; пулы 14 и 25
planet,roman_deities,do_not_pair,derived,4,jupiter | mars | neptune | venus,P0,общих играбельных слов 4; пулы 14 и 5
planets,planets_with_rings,do_not_pair,derived,4,jupiter | neptune | saturn | uranus,P0,общих играбельных слов 4; пулы 9 и 4
planets,roman_deities,do_not_pair,derived,4,jupiter | mars | neptune | venus,P0,общих играбельных слов 4; пулы 9 и 5
plant_parts,rose,do_not_pair,derived,4,leaf | petal | stem | thorn,P0,общих играбельных слов 4; пулы 16 и 6
plate_tectonics,tectonic_features,do_not_pair,derived,4,fault | mantle | rift | subduction,P0,общих играбельных слов 4; пулы 4 и 4
play_genres,theater,do_not_pair,derived,4,comedy | drama | musical | tragedy,P0,общих играбельных слов 4; пулы 4 и 27
poetic_forms,poetry_types,do_not_pair,derived,4,ghazal | haiku | sonnet | villanelle,P0,общих играбельных слов 4; пулы 6 и 4
poker,poker_actions,do_not_pair,derived,4,bluff | call | fold | raise,P0,общих играбельных слов 4; пулы 14 и 5
poker,poker_hands,do_not_pair,derived,4,flush | full house | straight | two pair,P1,общих играбельных слов 4; пулы 14 и 12
poker_actions,poker_terms,do_not_pair,derived,4,bluff | call | fold | raise,P0,общих играбельных слов 4; пулы 5 и 5
pond_animals,water_animals,do_not_pair,derived,4,beaver | newt | otter | swan,P0,общих играбельных слов 4; пулы 18 и 4
pottery,pottery_essentials,do_not_pair,derived,4,clay | glaze | kiln | wheel,P0,общих играбельных слов 4; пулы 21 и 4
pottery_essentials,pottery_tools,do_not_pair,derived,4,clay | glaze | kiln | wheel,P0,общих играбельных слов 4; пулы 4 и 8
pottery_essentials,pottery_words,do_not_pair,derived,4,clay | glaze | kiln | wheel,P0,общих играбельных слов 4; пулы 4 и 14
pottery_tools,pottery_words,do_not_pair,derived,4,clay | glaze | kiln | wheel,P1,общих играбельных слов 4; пулы 8 и 14
powders,white_things,do_not_pair,derived,4,chalk | flour | salt | sugar,P1,общих играбельных слов 4; пулы 15 и 20
power_and_batteries,socket,do_not_pair,derived,4,adapter | extension | outlet | plug,P0,общих играбельных слов 4; пулы 16 и 4
press,reading_material,do_not_pair,derived,4,book | brochure | magazine | newspaper,P0,общих играбельных слов 4; пулы 4 и 22
printing_and_type,typography,do_not_pair,derived,4,font | kerning | serif | typeface,P1,общих играбельных слов 4; пулы 14 и 7
programming,programming_languages,do_not_pair,derived,4,go | python | rust | swift,P0,общих играбельных слов 4; пулы 4 и 7
programming_concept,programming_words,do_not_pair,derived,4,array | function | loop | variable,P0,общих играбельных слов 4; пулы 4 и 18
programming_language,software_engineering,do_not_pair,derived,4,java | python | ruby | swift,P0,общих играбельных слов 4; пулы 7 и 4
programming_languages,software_engineering,do_not_pair,derived,4,java | python | ruby | swift,P0,общих играбельных слов 4; пулы 7 и 4
promotional,promotional_materials,do_not_pair,derived,4,banner | booklet | business card | flyer,P0,общих играбельных слов 4; пулы 4 и 4
psychological_states,psychology,do_not_pair,derived,4,emotions | feelings | instincts | moods,P0,общих играбельных слов 4; пулы 4 и 10
punctuation,symbols,do_not_pair,derived,4,asterisk | brackets | question mark | semicolon,P1,общих играбельных слов 4; пулы 19 и 9
puzzle_types,types_of_puzzles,do_not_pair,derived,4,crossword | jigsaw | rebus | riddle,P0,общих играбельных слов 4; пулы 14 и 4
quantities,quantity_words,do_not_pair,derived,4,few | handful | several | some,P0,общих играбельных слов 4; пулы 4 и 18
racing_sports,summer_olympics,do_not_pair,derived,4,cycling | rowing | swimming | triathlon,P1,общих играбельных слов 4; пулы 19 и 7
racing_sports,track_events,do_not_pair,derived,4,hurdles | marathon | relay | sprint,P1,общих играбельных слов 4; пулы 19 и 16
racket_sports,racquet_sports,do_not_pair,derived,4,badminton | pickleball | racquetball | tennis,P0,общих играбельных слов 4; пулы 5 и 4
radiation,types_of_radiation,do_not_pair,derived,4,alpha | beta | gamma | x ray,P0,общих играбельных слов 4; пулы 4 и 7
radio_station,radio_words,do_not_pair,derived,4,broadcast | dj | static | transmitter,P1,общих играбельных слов 4; пулы 8 и 15
