quartet_key,category_key,label,rule,tier,review_state,solver_state,difficulty,words
animal_actions__1,animal_actions,ANIMAL ACTIONS,Actions typical of animals rather than people,normal,auto_validated,unique,0.28,nest | hunt | hatch | shed
world_cities__2,world_cities,WORLD CITIES,Large well known cities around the world,normal,auto_validated,unique,0.235,Barcelona | Milan | Dubai | Vancouver
world_cities__3,world_cities,WORLD CITIES,Large well known cities around the world,normal,auto_validated,unique,0.241,Munich | Geneva | Shanghai | Mumbai
world_mountains__1,world_mountains,FAMOUS MOUNTAINS,Famous individual mountains,normal,auto_validated,unique,0.345,Olympus | Fuji | Whitney | Everest
world_mountains__2,world_mountains,FAMOUS MOUNTAINS,Famous individual mountains,normal,auto_validated,unique,0.371,Vesuvius | Rainier | Kilimanjaro | Shasta
world_mountains__3,world_mountains,FAMOUS MOUNTAINS,Famous individual mountains,normal,auto_validated,unique,0.38,Etna | Denali | Matterhorn | Ararat
world_rivers__1,world_rivers,WORLD RIVERS,Major rivers outside the United States,normal,auto_validated,unique,0.287,Amazon | Thames | Congo | Po
world_rivers__2,world_rivers,WORLD RIVERS,Major rivers outside the United States,normal,auto_validated,unique,0.318,Nile | Rhine | Seine | Mekong
world_rivers__3,world_rivers,WORLD RIVERS,Major rivers outside the United States,normal,auto_validated,unique,0.331,Danube | Ganges | Euphrates | Tigris
cactus_and_succulents__1,cactus_and_succulents,CACTUS AND SUCCULENTS,Desert plants that store water in thick leaves or stems,normal,auto_validated,unique,0.356,jade | cactus | barrel cactus | hens and chicks
cactus_and_succulents__2,cactus_and_succulents,CACTUS AND SUCCULENTS,Desert plants that store water in thick leaves or stems,normal,auto_validated,unique,0.38,aloe | agave | prickly pear | yucca
crops__1,crops,FARM CROPS,Plants grown on farms for food or material,normal,auto_validated,unique,0.195,cotton | corn | potato | rice
crops__2,crops,FARM CROPS,Plants grown on farms for food or material,normal,auto_validated,unique,0.213,hay | peanut | wheat | rye
crops__3,crops,FARM CROPS,Plants grown on farms for food or material,normal,auto_validated,unique,0.237,barley | soybean | sunflower | flax
evergreens__1,evergreens,EVERGREEN TREES,Trees that keep their leaves or needles all year,normal,auto_validated,unique,0.302,laurel | pine | cedar | holly
evergreens__2,evergreens,EVERGREEN TREES,Trees that keep their leaves or needles all year,normal,auto_validated,unique,0.325,spruce | fir | cypress | yew
evergreens__3,evergreens,EVERGREEN TREES,Trees that keep their leaves or needles all year,normal,auto_validated,unique,0.332,hemlock | redwood | magnolia | juniper
fruit_trees__1,fruit_trees,FRUIT TREES,Trees grown for their edible fruit,normal,auto_validated,unique,0.236,apple | orange | olive | cherry
fruit_trees__2,fruit_trees,FRUIT TREES,Trees grown for their edible fruit,normal,auto_validated,unique,0.252,banana | lemon | coconut | fig
garden_flowers_spring__1,garden_flowers_spring,SPRING FLOWERS,Flowers that bloom in spring,normal,auto_validated,unique,0.32,iris | tulip | magnolia | cherry blossom
garden_flowers_spring__2,garden_flowers_spring,SPRING FLOWERS,Flowers that bloom in spring,normal,auto_validated,unique,0.338,pansy | lilac | azalea | primrose
garden_flowers_spring__3,garden_flowers_spring,SPRING FLOWERS,Flowers that bloom in spring,normal,auto_validated,unique,0.354,daffodil | hyacinth | crocus | bluebell
garden_flowers_summer__1,garden_flowers_summer,SUMMER FLOWERS,Flowers that bloom in summer,normal,auto_validated,unique,0.292,rose | Lily | Daisy | black eyed susan
garden_flowers_summer__2,garden_flowers_summer,SUMMER FLOWERS,Flowers that bloom in summer,normal,auto_validated,unique,0.325,lavender | sunflower | dahlia | cosmos
garden_flowers_summer__3,garden_flowers_summer,SUMMER FLOWERS,Flowers that bloom in summer,normal,auto_validated,unique,0.352,snapdragon | marigold | petunia | geranium
gardening_words__1,gardening_words,GARDENING WORDS,Words used when growing a garden,normal,auto_validated,unique,0.218,water | pot | bed | row
gardening_words__2,gardening_words,GARDENING WORDS,Words used when growing a garden,normal,auto_validated,unique,0.234,weed | seed | shade | soil
gardening_words__3,gardening_words,GARDENING WORDS,Words used when growing a garden,normal,auto_validated,unique,0.253,harvest | hose | greenhouse | sunlight
grasses__1,grasses,GRASSES,Kinds of grass and grain plants,normal,auto_validated,unique,0.324,corn | rice | wheat | reed
grasses__2,grasses,GRASSES,Kinds of grass and grain plants,normal,auto_validated,unique,0.351,barley | rye | Bermuda | bamboo
herbs__1,herbs,COOKING HERBS,Leafy plants grown to flavor food,normal,auto_validated,unique,0.252,mint | sage | basil | bay
herbs__2,herbs,COOKING HERBS,Leafy plants grown to flavor food,normal,auto_validated,unique,0.275,lavender | parsley | rosemary | spices
houseplants__1,houseplants,HOUSEPLANTS,Plants commonly kept indoors in pots,normal,auto_validated,unique,0.246,palm | spider plant | snake plant | rubber plant
houseplants__2,houseplants,HOUSEPLANTS,Plants commonly kept indoors in pots,normal,auto_validated,unique,0.259,jade | Ivy | Violet | peace lily
houseplants__3,houseplants,HOUSEPLANTS,Plants commonly kept indoors in pots,normal,auto_validated,unique,0.277,cactus | Fern | orchid | bamboo
leaf_shapes__1,leaf_shapes,LEAF WORDS,Words describing leaves and how they grow,normal,auto_validated,unique,0.376,needle | bud | stem | blade
leaf_shapes__2,leaf_shapes,LEAF WORDS,Words describing leaves and how they grow,normal,auto_validated,unique,0.401,vein | stalk | evergreen | canopy
leaf_shapes__3,leaf_shapes,LEAF WORDS,Words describing leaves and how they grow,normal,auto_validated,unique,0.414,sprout | foliage | deciduous | lobe
plant_parts__1,plant_parts,PLANT PARTS,Parts of a growing plant,normal,auto_validated,unique,0.189,seed | fruit | flower | root
plant_parts__2,plant_parts,PLANT PARTS,Parts of a growing plant,normal,auto_validated,unique,0.202,leaf | bud | stem | node
plant_parts__3,plant_parts,PLANT PARTS,Parts of a growing plant,normal,auto_validated,unique,0.222,bark | thorn | vine | pollen
poisonous_plants__1,poisonous_plants,POISONOUS PLANTS,Plants that are dangerous to touch or eat,normal,auto_validated,unique,0.344,Ivy | poison ivy | poison oak | holly berry
poisonous_plants__2,poisonous_plants,POISONOUS PLANTS,Plants that are dangerous to touch or eat,normal,auto_validated,unique,0.375,hemlock | yew | mistletoe | castor bean
seeds_and_bulbs__1,seeds_and_bulbs,SEEDS AND BULBS,Plant parts you put in the ground to grow a new plant,normal,auto_validated,unique,0.287,seed | bulb | pit | cutting
seeds_and_bulbs__2,seeds_and_bulbs,SEEDS AND BULBS,Plant parts you put in the ground to grow a new plant,normal,auto_validated,unique,0.329,acorn | sprout | kernel | spore
seeds_and_bulbs__3,seeds_and_bulbs,SEEDS AND BULBS,Plant parts you put in the ground to grow a new plant,normal,auto_validated,unique,0.349,clove | seedling | sapling | tuber
shrubs__1,shrubs,SHRUBS AND BUSHES,Woody plants smaller than a tree,normal,auto_validated,unique,0.337,rose | juniper | holly | hedge
shrubs__2,shrubs,SHRUBS AND BUSHES,Woody plants smaller than a tree,normal,auto_validated,unique,0.383,lilac | azalea | hydrangea | rhododendron
tropical_plants__1,tropical_plants,TROPICAL PLANTS,Plants that grow in tropical climates,normal,auto_validated,unique,0.283,palm | banana | coffee | rubber tree
tropical_plants__2,tropical_plants,TROPICAL PLANTS,Plants that grow in tropical climates,normal,auto_validated,unique,0.318,cocoa | Fern | orchid | bamboo
tropical_plants__3,tropical_plants,TROPICAL PLANTS,Plants that grow in tropical climates,normal,auto_validated,unique,0.346,papaya | banyan | mangrove | hibiscus
vines__1,vines,VINES AND CLIMBERS,Plants that climb or trail along a surface,normal,auto_validated,unique,0.33,bean | Ivy | morning glory | passion flower
vines__2,vines,VINES AND CLIMBERS,Plants that climb or trail along a surface,normal,auto_validated,unique,0.346,grape | pea | pumpkin | Jasmine
vines__3,vines,VINES AND CLIMBERS,Plants that climb or trail along a surface,normal,auto_validated,unique,0.373,cucumber | wisteria | honeysuckle | hops
water_plants__1,water_plants,WATER PLANTS,Plants that grow in or on water,normal,auto_validated,unique,0.3,reed | moss | lily pad | water lily
water_plants__2,water_plants,WATER PLANTS,Plants that grow in or on water,normal,auto_validated,unique,0.324,papyrus | seaweed | algae | lotus
weeds__1,weeds,WEEDS,Unwanted plants that grow in lawns and gardens,normal,auto_validated,unique,0.309,Ivy | moss | clover | poison ivy
weeds__2,weeds,WEEDS,Unwanted plants that grow in lawns and gardens,normal,auto_validated,unique,0.342,thistle | plantain | dandelion | nettle
black_things__1,black_things,BLACK THINGS,Everyday things that are typically black in color,normal,auto_validated,unique,0.249,oil | night | coal | Shadow
black_things__2,black_things,BLACK THINGS,Everyday things that are typically black in color,normal,auto_validated,unique,0.27,bat | olive | ink | piano key
black_things__3,black_things,BLACK THINGS,Everyday things that are typically black in color,normal,auto_validated,unique,0.283,crow | raven | pupil | tire
cold_things__1,cold_things,COLD THINGS,Things that are cold by their physical nature,normal,auto_validated,unique,0.239,snow | ice | ice cream | chill
cold_things__2,cold_things,COLD THINGS,Things that are cold by their physical nature,normal,auto_validated,unique,0.264,hail | freeze | frost | ice cube
cold_things__3,cold_things,COLD THINGS,Things that are cold by their physical nature,normal,auto_validated,unique,0.279,glacier | freezer | refrigerator | blizzard
colors__1,colors,COLORS,Basic color names used in everyday English,normal,auto_validated,unique,0.065,black | gold | blue | Brown
colors__2,colors,COLORS,Basic color names used in everyday English,normal,auto_validated,unique,0.066,green | white | silver | red
colors__3,colors,COLORS,Basic color names used in everyday English,normal,auto_validated,unique,0.077,orange | navy | yellow | pink
fast_things__1,fast_things,FAST THINGS,Things known for moving very fast,normal,auto_validated,unique,0.278,jet | wind | rocket | race car
fast_things__2,fast_things,FAST THINGS,Things known for moving very fast,normal,auto_validated,unique,0.295,arrow | bullet | lightning | motorcycle
fast_things__3,fast_things,FAST THINGS,Things known for moving very fast,normal,auto_validated,unique,0.317,falcon | comet | hare | torpedo
green_things__1,green_things,GREEN THINGS,Everyday things that are typically green in color,normal,auto_validated,unique,0.272,mint | turtle | leaf | grass
green_things__2,green_things,GREEN THINGS,Everyday things that are typically green in color,normal,auto_validated,unique,0.283,frog | jade | lime | moss
green_things__3,green_things,GREEN THINGS,Everyday things that are typically green in color,normal,auto_validated,unique,0.295,emerald | lettuce | broccoli | pea
hard_things__1,hard_things,HARD THINGS,Things that feel hard and solid to the touch,normal,auto_validated,unique,0.266,rock | ice | metal | glass
hard_things__2,hard_things,HARD THINGS,Things that feel hard and solid to the touch,normal,auto_validated,unique,0.274,iron | wood | bone | steel
hard_things__3,hard_things,HARD THINGS,Things that feel hard and solid to the touch,normal,auto_validated,unique,0.287,diamond | shell | concrete | brick
heavy_things__1,heavy_things,HEAVY THINGS,Things that are hard to lift because of their weight,normal,auto_validated,unique,0.28,piano | engine | truck | safe
heavy_things__2,heavy_things,HEAVY THINGS,Things that are hard to lift because of their weight,normal,auto_validated,unique,0.305,elephant | cannon | anchor | statue
heavy_things__3,heavy_things,HEAVY THINGS,Things that are hard to lift because of their weight,normal,auto_validated,unique,0.317,whale | tractor | refrigerator | boulder
hot_things__1,hot_things,HOT THINGS,Things that are hot by their physical nature,normal,auto_validated,unique,0.228,iron | fire | engine | sun
hot_things__2,hot_things,HOT THINGS,Things that are hot by their physical nature,normal,auto_validated,unique,0.252,steam | candle | oven | coal
hot_things__3,hot_things,HOT THINGS,Things that are hot by their physical nature,normal,auto_validated,unique,0.272,lava | volcano | torch | boiling water
light_things__1,light_things,LIGHT THINGS,Things that weigh almost nothing,normal,auto_validated,unique,0.281,dust | hair | thread | paper
light_things__2,light_things,LIGHT THINGS,Things that weigh almost nothing,normal,auto_validated,unique,0.295,tissue | seed | cotton | leaf
long_thin_things__1,long_thin_things,THIN THINGS,Everyday things that are long and thin,normal,auto_validated,unique,0.283,snake | hair | wire | pole
long_thin_things__2,long_thin_things,THIN THINGS,Everyday things that are long and thin,normal,auto_validated,unique,0.3,needle | pencil | rope | arrow
long_thin_things__3,long_thin_things,THIN THINGS,Everyday things that are long and thin,normal,auto_validated,unique,0.31,ribbon | ruler | worm | cane
loud_things__1,loud_things,LOUD THINGS,Things that make a loud noise,normal,auto_validated,unique,0.281,bell | speaker | alarm | crowd
loud_things__2,loud_things,LOUD THINGS,Things that make a loud noise,normal,auto_validated,unique,0.294,horn | thunder | jet | explosion
loud_things__3,loud_things,LOUD THINGS,Things that make a loud noise,normal,auto_validated,unique,0.306,whistle | drum | gunshot | motorcycle
quiet_things__1,quiet_things,QUIET THINGS,Things that make almost no sound,normal,auto_validated,unique,0.309,snow | sleep | cat | library
quiet_things__2,quiet_things,QUIET THINGS,Things that make almost no sound,normal,auto_validated,unique,0.326,silk | cloud | Shadow | breath
quiet_things__3,quiet_things,QUIET THINGS,Things that make almost no sound,normal,auto_validated,unique,0.354,whisper | moth | feather | breeze
red_things__1,red_things,RED THINGS,Everyday things that are typically red in color,normal,auto_validated,unique,0.242,apple | rose | blood | stop sign
red_things__2,red_things,RED THINGS,Everyday things that are typically red in color,normal,auto_validated,unique,0.266,cherry | brick | fire truck | flame
red_things__3,red_things,RED THINGS,Everyday things that are typically red in color,normal,auto_validated,unique,0.28,cardinal | barn | ruby | tomato
